frame_id,kick_direction,x_ankle_left,x_elbow_left,x_left_foot_index,x_hip_left,x_knee_left,x_shoulder_left,x_wrist_left,x_ankle_right,x_elbow_right,x_right_foot_index,x_hip_right,x_knee_right,x_shoulder_right,x_wrist_right,y_ankle_left,y_elbow_left,y_left_foot_index,y_hip_left,y_knee_left,y_shoulder_left,y_wrist_left,y_ankle_right,y_elbow_right,y_right_foot_index,y_hip_right,y_knee_right,y_shoulder_right,y_wrist_right,z_ankle_left,z_elbow_left,z_left_foot_index,z_hip_left,z_knee_left,z_shoulder_left,z_wrist_left,z_ankle_right,z_elbow_right,z_right_foot_index,z_hip_right,z_knee_right,z_shoulder_right,z_wrist_right,x_mid_hip,y_mid_hip,angle_knee_left,angle_knee_right,angle_elbow_left,angle_elbow_right
284,4,-1.0919338540269863,0.8481321198876763,-1.2142289595435491,0.17919960678779168,0.14880540498917968,0.49781169836024813,1.25090895968588,0.25254859866904905,-1.2008688859622958,0.4933395344773484,-0.17919960678779168,0.37885626722639215,-0.5021421290493205,-1.9200038467359746,3.1147520604056127,-1.7092101221785283,4.187721875493466,0.02549683833423042,2.381314431509208,-3.001981975934413,-0.6654070719097341,2.5426728565050807,-2.1698457542180503,3.307699098969438,-0.02549683833423042,1.6872235884797677,-3.274583069429172,-1.5911532519725287,1.4353384181221165,2.1455018741340917,0.7585467650232484,0.9722682948704169,-0.06692078306889257,1.5042229864041177,0.5883027094125391,1.2702282776442488,-1.1170342178323673,0.7803665386110676,-0.9716695409290178,-1.6327264874279646,-1.1274531556354013,-1.9478836603945777,0.0,0.0,238.6722365062898,206.4462452774447,174.06178448773247,198.86351686160546
452,1,0.020577676035447436,-0.9741481983550546,0.2513590293183022,-0.23315879453287544,0.10208146102314375,-0.31000670550569515,-1.6653561358363522,-0.09034648031898108,1.0043408359060726,0.25841338388629703,0.23315879453287544,0.23956959394729885,0.6899517673257687,1.379288444437451,3.1592580403066863,-3.1260753465036903,3.4571225927129787,-0.10434875533341859,1.4255377830700768,-3.070675148629704,-2.968122159695963,4.473907557598207,-1.6367006050175184,5.170098097095425,0.10434875533341859,2.3950758988346434,-2.7734318744678212,-0.7268868827165123,5.3911883760897386,0.34406546970164203,5.2563140671739355,1.1223779784158046,3.3248915009495605,0.6211795453257224,0.05809576672978197,-1.1182451476639628,-1.373565599294165,-2.062022802596219,-1.127477534204826,-1.1853978847781526,-1.1437471035295383,-0.8702922422864683,0.0,0.0,195.05127432401798,189.17813132853766,162.3595687728174,173.06272310987492
515,4,6.124440896264053,2.249016974020217,8.389447436803716,1.3574999136002135,7.204555860044792,0.6214925206220917,1.298599828838619,-3.3906703430497314,2.0115849347629937,-3.9241320237221475,-1.3574999136002135,0.1313530706245374,-0.3779436109359891,-0.08098971712082877,59.36382420213118,-50.19503873937993,67.28251628245303,0.5369402306141137,29.66638466074613,-44.54960425284109,-61.109568939779756,55.98509351963013,-60.153471843485626,66.5904696945352,-0.5369402306141137,28.3576432623915,-48.09066726595471,-67.81307076921283,9.083388742141478,-20.909202400878797,-7.301682183839606,5.623739236879819,-7.133147909565904,-0.24885044574020146,-39.0371150717431,3.2694858868267733,-39.56163250987219,-12.1845632780717,-5.652523397417913,-16.500742164123892,-15.710045286238122,-55.26392877996604,0.0,0.0,193.43292601350265,190.21471057264534,158.94158000417562,153.515164811177
620,1,-1.3620755190116896,0.7781798729091451,-1.9275570265600408,0.36975451154729033,-0.12977969645589071,0.23469335275906889,1.842106268747591,0.7105522397640015,-0.12667107929593957,1.3005753092526564,-0.36975451154729033,-0.06210570928040292,-0.765209435793487,0.8726088269738674,8.596780804966915,-7.92768355396502,10.42857619908984,-0.13700802806267362,3.978372316931937,-7.076638042481848,-9.451998179181055,12.267678147245753,-8.815933969053125,13.74427998960323,0.13700802806267362,5.850739076113535,-7.215271358733462,-10.549340036643803,0.08657629161174234,-0.7168838200611002,-2.4820868512283054,1.2949724469052446,-0.9987312628637812,-1.2309249383224583,-2.6109188250481767,-5.738755343760295,-10.556954410409546,-9.640221616520165,-1.2986492630777728,-4.571804218355194,-6.875370291291219,-12.51364277219568,0.0,0.0,188.01892417389323,176.2161643989427,182.3511732432495,188.21462920552793
914,3,-0.2670660898517755,-0.8132779356769749,-0.11799729117075403,-0.3054088344935529,-0.09920419943039192,-0.15157285674938958,-0.41636738812132384,-0.5281631277674598,1.0660415508409842,-0.09468170743420781,0.3054088344935529,-0.06569707123063727,0.8483956860262828,0.9274005462050613,3.097194518647085,-1.6806551506101275,3.7937426609101133,-0.007366861962275036,1.581278451485022,-2.7326651637838464,-0.9957001128298543,4.645336153776982,-0.9064652707558931,5.157924621608163,0.007366861962275036,2.191276746922239,-2.447635668223347,-0.33630502981408433,4.4612499170691216,3.946878327393674,4.648204429950764,1.2060078265689687,2.815297908167068,2.9794904300824268,5.349808032016741,-1.6322899627683696,0.7336228032115353,-2.043725523680443,-1.2104160609548635,-1.4750426629364959,0.43441437766649765,2.3687215110090443,0.0,0.0,193.71437824228664,181.0281994189623,117.73948361981898,201.705104673178
956,6,-0.15183285430979274,-0.5438526470023003,-0.0846103633390847,-0.24509603327347465,-0.13907760668684,-0.3121680404941897,-0.29274251316224514,-0.23776607479997866,0.6731418106954099,-0.09932102480642319,0.24509603327347465,0.22794351049084288,0.6878026025479251,0.6439715856458956,3.4555452275062977,-1.3715412689405162,3.867917947385358,-0.07321821852130105,1.6151359643361538,-2.4525517858814747,-0.7980546969613976,3.228899201906383,-1.153574306130895,3.7417723192371604,0.07321821852130105,1.7928520236447416,-2.3721987128183546,-0.2102179245905052,2.2606530705888086,0.974860088983509,1.9382565096227116,0.7448273587848236,1.8188967580757605,0.5467761438081236,1.498550647566508,1.5625268015933265,-0.7648186219007173,1.3361764940602583,-0.7487902433522264,0.598156447062,-1.146124594963909,0.38699819041962175,0.0,0.0,183.9902016843866,197.39638113516585,144.2562763840272,181.08185133482002
977,2,-0.7811689171847134,-0.27001355379706365,-0.8579093267828013,-0.32213699092750087,-0.5005096044234852,-0.20830556730735994,0.008165740261922247,0.3777558527263855,0.9132754407922719,0.34700560748242854,0.32213699092750087,0.6597672006056585,0.7916573985943298,0.8107282678226537,3.974616817942288,-1.330234793431272,4.254725383337063,-0.02162814708016873,2.014812666229656,-2.666005756782636,-0.39582511226521905,2.95219572095327,-1.2578253110194761,3.387330288536273,0.02162814708016873,1.3800735671377475,-2.6571408212168106,-0.21443608082832324,-3.123685923847338,2.707762395664081,-4.126277080463186,0.06831232020042546,-0.18527126921373277,2.973277535475535,3.082076353275672,-1.5188272748292366,1.8799903455508002,-2.0357767985115442,-0.07228160386065952,0.38040697975058235,2.055320466142882,3.207389590228891,0.0,0.0,183.14400950205183,204.12727749062591,160.77643409843927,190.58039893290982
998,5,-0.3580111053827843,-1.0107143599856179,-0.7777168958013745,-0.27244256917104437,-0.4708228628445976,-0.6572757245446347,-1.416549116635876,-0.13478688574760728,0.9691685770376348,-0.3156782154912522,0.27244256917104437,-0.09505179399213044,0.3426953161062271,1.38148833541358,3.74087851010358,-1.73046928734203,4.245332933667713,0.043642145629869615,1.7721151847696752,-2.6562779380157386,-0.9781400426935467,2.173235930317231,-2.575671972994138,2.587963614540217,-0.043642145629869615,1.063130331479653,-2.822630228756066,-2.450249243318358,-0.3558920065731082,-0.24700858270671489,-0.8400082760818034,-1.0009776874285832,-0.6391636342844167,-0.7762571986385881,1.1795372560047572,4.658041498708208,2.0525755428722654,4.764246563568193,0.9972209131556657,3.1815850857208354,1.1071443463028359,3.251839127239807,0.0,0.0,170.17318819712114,163.68166182827403,187.44913658589672,175.40457605469396
1019,2,-0.2479591370096932,-0.972454402176177,-0.077317689086194,-0.29325444214381313,0.04055283136654839,-0.5196334689123757,-1.1792637036727895,-0.11143735920274273,0.6882097770485212,0.5186669580573979,0.29325444214381313,0.33663014932985236,0.4803428244189396,1.3326534980459628,1.5340583223604467,-0.6503303938363848,1.7388328641623692,0.023076859690158633,0.7528066854739888,-1.0078115311834372,-0.43328582716721226,1.7740667065145173,-0.7101233617951704,1.8931128659019694,-0.023076859690158633,0.846621824647286,-1.129371466610371,-0.1957834474010115,4.247023205676438,3.770790878446285,3.8780799419728567,1.6491195673840187,2.7357386485932946,2.382662094797152,5.355576890417404,-2.7451796156454535,-2.775922503136735,-3.687491137160459,-1.6561221787430183,-2.3055754357179596,-1.5020666717579279,-3.7870442280214034,0.0,0.0,224.85014306897438,208.64136141180856,171.90614063866383,154.9665015644405
1061,4,-0.19391824201738214,-2.3164391926438057,0.977658949251005,0.1487045115449093,0.6392570893274102,-1.445121590181753,-1.5924415918854937,-0.3900329087379752,1.7024737830909797,0.7386776596503937,-0.1487045115449093,0.7676105471250547,-0.44518107346129054,3.0739185313920645,4.300972730630293,-1.2752035869411429,4.901002632037888,0.15313192937886347,2.2132276181014383,-1.944864937838182,-0.7177885793515353,4.525713600827439,-1.6393172659893307,5.093912185067274,-0.15313192937886347,2.4157064209677355,-2.4848680943907135,-0.7605896108562357,2.7239276061382407,12.23213558302388,1.725597180407844,3.1665539398493983,1.7852253911801068,10.798387005500278,13.049955441584803,-3.5376194183113405,1.3214315462137163,-4.116611772455675,-3.1757954544022042,-4.725060415522309,3.7441515908982925,1.2411800553273713,0.0,0.0,215.1498151449309,228.3826480782501,75.13763467054902,191.1589593899488
